YEAR;DAY;MONTH;CODE_INDICE_CONDICOES_ECONOMICAS_ATUAIS;INDICE_CONDICOES_ECONOMICAS_ATUAIS;CODE_IPCA_INDICE_GERAL;IPCA_INDICE_GERAL;CODE_IPCA_TAXA_VARIACAO;IPCA_TAXA_VARIACAO;CODE_PIB;PIB;CODE_TAXAS_DESEMPREGO;TAXAS_DESEMPREGO;uf;tcb;sr;cliente;ocupacao;cnae_secao;cnae_subclasse;porte;modalidade;origem;indexador;numero_de_operacoes;a_vencer_ate_90_dias;a_vencer_de_91_ate_360_dias;a_vencer_de_361_ate_1080_dias;a_vencer_de_1081_ate_1800_dias;a_vencer_de_1801_ate_5400_dias;a_vencer_acima_de_5400_dias;vencido_acima_de_15_dias;carteira_ativa;carteira_inadimplida_arrastada;ativo_problematico
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;51;12560,36;19391,36;6339,09;0,00;0,00;0,00;2438,95;40729,76;2197,59;2598,95
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de calçados de couro;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Flutuantes;<= 15;586896,42;341800,19;0,00;0,00;0,00;0,00;0,00;928696,61;0,00;150716,36
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de tecidos especiais, inclusive artefatos;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;1936,35;1936,35;1936,35;1936,35
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Frigorífico - abate de bovinos;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Flutuantes;<= 15;4388,43;13165,29;8777,03;0,00;0,00;0,00;0,00;26330,75;0,00;26330,75
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Reforma de pneumáticos usados;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;576,17;0,00;0,00;0,00;0,00;0,00;0,00;576,17;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S2;PJ;-;PJ - Outras atividades de serviços;PJ - Serviços de funerárias;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;278,61;835,83;371,58;0,00;0,00;0,00;650,09;2136,11;1578,89;2136,11
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;PJ - Atividades financeiras, de seguros e serviços relacionados;PJ - Outras sociedades de participação, exceto holdings;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;48643,72;202939,78;102396,25;0,00;0,00;0,00;0,00;353979,75;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Outras atividades de publicidade não especificadas anteriormente;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;4202,10;13358,52;0,00;0,00;0,00;0,00;0,00;17560,62;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de aves abatidas e derivados;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;81608,59;207635,63;190751,32;0,00;0,00;0,00;0,00;479995,54;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de embalagens;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;26378,31;83909,33;122409,43;0,00;0,00;0,00;0,00;232697,07;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;536086,45;1085373,72;2105597,59;216869,64;0,00;0,00;0,00;3943927,40;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de produtos de trefilados de metal, exceto padronizados;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0,00;3519,29;0,00;0,00;0,00;0,00;0,00;3519,29;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S3;PJ;-;PJ - Outras atividades de serviços;PJ - Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;1541,44;308,44;0,00;0,00;0,00;0,00;473,88;2323,76;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S4;PF;PF - Autônomo;-;-;PF - Mais de 5 a 10 salários mínimos         ;PF - Outros créditos;Sem destinação específica;Índices de preços;<= 15;4396,76;11936,62;26055,51;19384,19;27727,51;0,00;8059,13;97559,72;88384,31;97559,72
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Bancário;S4;PJ;-;PJ - Atividades imobiliárias;PJ - Corretagem na compra e venda e avaliação de imóveis;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Pós-fixado;<= 15;11295,33;18297,37;48793,01;48793,01;235833,51;0,00;0,00;363012,23;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação;PJ - Recuperação de materiais metálicos, exceto alumínio;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Flutuantes;<= 15;3614,04;10068,05;21941,86;15699,52;0,00;0,00;0,00;51323,47;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;42736,70;37839,51;0,00;0,00;0,00;0,00;0,00;80576,21;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Atividades de vigilância e segurança privada;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;81445,10;192993,65;141572,32;3037,12;0,00;0,00;0,00;419048,19;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de material elétrico;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Pós-fixado;<= 15;9485,12;24069,40;38062,17;20664,55;50420,15;0,00;0,00;142701,39;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos de cimento para uso na construção;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;34346,38;107769,73;195736,91;22967,09;0,00;0,00;0,00;360820,11;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos de material plástico para outros usos não especificados anteriormente;PJ - Micro                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;39;158924,72;0,00;0,00;0,00;0,00;0,00;0,00;158924,72;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Informação e comunicação;PJ - Serviços de comunicação multimídia - SCM;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;102863,75;71685,21;0,00;0,00;0,00;0,00;0,00;174548,96;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Outras atividades de serviços;PJ - Toalheiros;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;9,16;0,00;0,00;0,00;0,00;0,00;0,00;9,16;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Clínicas e residências geriátricas;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;15278,06;41519,94;81756,36;29341,28;0,00;0,00;0,00;167895,64;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S4;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Laboratórios clínicos;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;2354,25;3138,96;0,00;0,00;0,00;0,00;0,00;5493,21;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de materiais de construção em geral;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;552,23;0,00;0,00;0,00;0,00;142,18;26839,78;27534,19;25737,92;26889,78
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;RS;Cooperativas;S5;PJ;-;PJ - Indústrias de transformação;PJ - Serviços de usinagem, tornearia e solda;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Índices de preços;<= 15;14972,77;16486,29;24266,54;2849,94;0,00;0,00;0,00;58575,54;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PF;PF - Empregado de empresa privada;-;-;PF - Acima de 20 salários mínimos            ;PF - Rural e agroindustrial;Com destinação específica;Flutuantes;<= 15;0,00;10089,69;0,00;0,00;0,00;0,00;0,00;10089,69;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PF;PF - Empresário;-;-;PF - Mais de 10 a 20 salários mínimos        ;PF - Veículos;Com destinação específica;Pós-fixado;<= 15;2214,63;6643,89;8858,29;0,00;0,00;0,00;0,00;17716,81;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PF;PF - Empresário;-;-;PF - Mais de 5 a 10 salários mínimos         ;PF - Habitacional;Com destinação específica;Índices de preços;121;456255,01;1437219,24;3481868,00;3019182,66;9624243,51;4857001,75;2722,35;22878492,52;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Agente de propriedade industrial;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;17940,50;437,37;0,00;0,00;0,00;0,00;0,00;18377,87;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";"PJ - Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;45588,20;136063,55;354354,24;100855,45;0,00;0,00;67120,75;703982,19;62931,53;104690,90
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;PJ - Médio                                   ;PJ - Investimento;Sem destinação específica;Prefixado;16;69688,22;190525,77;236944,41;11099,30;0,00;0,00;0,00;508257,70;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Lojas de departamentos ou magazines, exceto lojas francas (Duty free);PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;13346,90;65220,58;62565,87;0,00;0,00;0,00;0,00;141133,35;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos têxteis para uso doméstico;PJ - Grande                                  ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;324951,37;905046,17;728535,92;0,00;0,00;0,00;0,00;1958533,46;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos têxteis para uso doméstico;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;56720,35;101698,03;57332,56;0,00;0,00;0,00;0,00;215750,94;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;15820,54;0,00;0,00;0,00;0,00;0,00;0,00;15820,54;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Manutenção e reparação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;503,58;6143,93;0,00;0,00;0,00;0,00;0,00;6647,51;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Serrarias sem desdobramento de madeira em bruto - Resseragem;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;76416,83;229668,45;455213,18;125341,06;0,00;0,00;0,00;886639,52;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Outras atividades de serviços;PJ - Serviços de funerárias;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;18;32836,44;41581,39;0,00;0,00;0,00;0,00;0,00;74417,83;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;PJ - Grande                                  ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;534739,18;1519317,80;2960763,53;0,00;0,00;0,00;0,00;5014820,51;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S2;PF;PF - Empregado de empresa privada;-;-;PF - Até 1 salário mínimo                    ;PF - Empréstimo sem consignação em folha;Com destinação específica;Prefixado;<= 15;246,36;410,63;0,00;0,00;0,00;0,00;82,12;739,11;0,00;739,11
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S2;PJ;-;PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura;PJ - Cultivo de milho;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Flutuantes;<= 15;0,00;24333,30;0,00;0,00;0,00;0,00;0,00;24333,30;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S2;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Agenciamento de espaços para publicidade, exceto em veículos de comunicação;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;237,28;0,00;0,00;0,00;0,00;0,00;0,00;237,28;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S2;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Serviços de engenharia;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;1136,94;0,00;0,00;0,00;0,00;0,00;0,00;1136,94;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de papel e papelão em bruto;PJ - Médio                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;2009869,34;2185849,06;0,00;0,00;0,00;0,00;0,00;4195718,40;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S3;PJ;-;PJ - Construção;PJ - Obras de alvenaria;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;23504,23;81783,14;122094,57;66018,57;0,00;0,00;0,00;293400,51;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Bancário;S4;PF;PF - Servidor ou empregado público;-;-;PF - Indisponível                            ;PF - Cartão de crédito;Sem destinação específica;Prefixado;89;42627,54;11945,34;20,82;0,00;0,00;0,00;4588,04;59181,74;3513,18;3519,67
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S4;PJ;-;PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura;PJ - Serviço de preparação de terreno, cultivo e colheita;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;5873,69;23745,69;50133,59;23056,22;0,00;0,00;0,00;102809,19;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S4;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;16;23759,31;0,00;0,00;0,00;0,00;0,00;0,00;23759,31;0,00;3109,51
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de medicamentos veterinários;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;75184,31;0,00;0,00;0,00;0,00;0,00;0,00;75184,31;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de mercadorias em lojas de conveniência;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;17;13370,97;9585,64;0,00;0,00;0,00;0,00;279,74;23236,35;7,58;1565,58
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de calçados de couro;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;0,00;16270,68;43237,23;0,00;0,00;0,00;0,00;59507,91;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de farinha de mandioca e derivados;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;22478,07;52448,77;0,00;0,00;0,00;0,00;0,00;74926,84;0,00;0,00
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S5;PF;PF - MEI;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Outros créditos;Sem destinação específica;Pós-fixado;432;86863,31;189749,00;0,00;0,00;0,00;0,00;12295,93;288908,24;10616,43;45802,95
2020;1;8;FCESP12_IICA12;61.1;PRECOS12_IPCA12;5357.46;PRECOS12_IPCAG12;0.24;BM12_PIB12;625136.3;ECONMI12_ALU12;4.4;SC;Cooperativas;S5;PF;PF - Servidor ou empregado público;-;-;PF - Mais de 3 a 5 salários mínimos          ;PF - Empréstimo com consignação em folha;Sem destinação específica;Outros indexadores;<= 15;5114,91;12839,71;10448,22;0,00;0,00;0,00;4087,95;32490,79;10723,05;14295,93
