YEAR;DAY;MONTH;CODE_INDICE_CONDICOES_ECONOMICAS_ATUAIS;INDICE_CONDICOES_ECONOMICAS_ATUAIS;CODE_IPCA_INDICE_GERAL;IPCA_INDICE_GERAL;CODE_IPCA_TAXA_VARIACAO;IPCA_TAXA_VARIACAO;CODE_PIB;PIB;CODE_TAXAS_DESEMPREGO;TAXAS_DESEMPREGO;uf;tcb;sr;cliente;ocupacao;cnae_secao;cnae_subclasse;porte;modalidade;origem;indexador;numero_de_operacoes;a_vencer_ate_90_dias;a_vencer_de_91_ate_360_dias;a_vencer_de_361_ate_1080_dias;a_vencer_de_1081_ate_1800_dias;a_vencer_de_1801_ate_5400_dias;a_vencer_acima_de_5400_dias;vencido_acima_de_15_dias;carteira_ativa;carteira_inadimplida_arrastada;ativo_problematico;inadimplido_acima_90_dias;inadimplido_acima_0_dias;inadimplido_acima_0_dias_dummizado;inadimplido_acima_90_dias_dummizado
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de equipamentos de informática;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;8446.11;88520.36;94450.95;0.0;0.0;0.0;0.0;191417.42;0.0;0.0;182971.31;182971.31;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de artigos do vestuário e acessórios;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;22321;39236028.88;64114122.72;80294602.9;25119591.55;6254190.74;43231.33;10303509.24;225365277.36;11259989.31;47959512.2;175825739.24000004;186129248.48000005;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Educação;PJ - Ensino fundamental;PJ - Grande                                  ;PJ - Rural e agroindustrial;Com destinação específica;Prefixado;<= 15;63408.88;0.0;0.0;0.0;0.0;0.0;0.0;63408.88;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Educação;PJ - Formação de condutores;PJ - Médio                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;4638.89;0.0;0.0;0.0;0.0;0.0;0.0;4638.89;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Decoração, lapidação, gravação, vitrificação e outros trabalhos em cerâmica, louça, vidro e cristal;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;61;103254.05;93319.6;111827.47;40441.94;127209.7;0.0;7166.98;483219.74;0.0;271284.07;372798.71;379965.69;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos de joalheria e ourivesaria;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;98;1083722.34;169072.27;1919.14;0.0;0.0;0.0;55041.46;1309755.21;0.0;0.0;170991.41;226032.87;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artigos de vidro;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Flutuantes;<= 15;0.0;230319.73;0.0;0.0;0.0;0.0;0.0;230319.73;0.0;0.0;230319.73;230319.73;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de azulejos e pisos;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Outros indexadores;<= 15;569110.47;731568.84;0.0;0.0;0.0;0.0;0.0;1300679.31;0.0;1300679.31;731568.84;731568.84;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;45264.83;40477.18;123382.78;0.0;0.0;0.0;0.0;209124.79;0.0;0.0;163859.96;163859.96;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de fios, cabos e condutores elétricos isolados;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;189;611510.13;1508067.07;2457565.75;1485624.85;2950329.71;0.0;152208.72;9165306.23;1707568.19;6333763.12;8401587.379999999;8553796.100000001;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de impermeabilizantes, solventes e produtos afins;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;948.66;2845.98;5746.54;0.0;0.0;0.0;0.0;9541.18;0.0;0.0;8592.52;8592.52;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de meias;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;32;38955.97;92698.68;191406.92;105650.17;7295.74;0.0;1484.12;437491.6;307.86;330292.21;397051.50999999995;398535.62999999995;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de partes para calçados, de qualquer material;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;29345.82;83794.51;15445.69;0.0;0.0;0.0;0.0;128586.02;0.0;0.0;99240.2;99240.2;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Impressão de material para outros usos;PJ - Médio                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;2048;18595394.96;7607847.32;82749.87;0.0;0.0;0.0;0.0;26285992.15;0.0;0.0;7690597.19;7690597.19;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Impressão de material para outros usos;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;242;1338986.26;2033735.2;2627273.36;562470.63;62520.64;0.0;126134.16;6751120.25;598750.51;1720658.05;5285999.829999999;5412133.989999999;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Outras atividades de serviços;PJ - Cabeleireiros, manicure e pedicure;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Pós-fixado;<= 15;0.0;0.0;0.0;0.0;0.0;0.0;77145.26;77145.26;53066.42;77145.26;0.0;77145.26;1;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;-;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;22207.11;66621.33;155778.04;8480.72;0.0;0.0;3147.67;256234.87;0.0;0.0;230880.09;234027.76;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S2;PF;PF - Outros;-;-;PF - Mais de 3 a 5 salários mínimos          ;PF - Cartão de crédito;Sem destinação específica;Prefixado;53714;49788388.24;25576428.89;2019291.85;0.0;0.0;0.0;24294340.47;101678449.45;17500903.52;23305620.88;27595720.740000002;51890061.21;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de lubrificantes;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0.0;0.0;0.0;0.0;0.0;0.0;11905.94;11905.94;11905.94;11905.94;0.0;11905.94;1;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Frigorífico - abate de bovinos;PJ - Grande                                  ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;868673.5;0.0;0.0;0.0;0.0;0.0;0.0;868673.5;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Manutenção e reparação de máquinas-ferramenta;PJ - Médio                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;11083.91;28196.43;29496.77;0.0;0.0;0.0;0.0;68777.11;0.0;0.0;57693.2;57693.2;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Reforma de pneumáticos usados;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;55204.5;0.0;0.0;0.0;0.0;0.0;0.0;55204.5;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S2;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Serviços de assistência social sem alojamento;PJ - Grande                                  ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;2081539.87;0.0;0.0;0.0;0.0;0.0;0.0;2081539.87;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S3;PJ;-;PJ - Construção;PJ - Serviços especializados para construção não especificados anteriormente;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Flutuantes;<= 15;20261.07;32808.57;0.0;0.0;0.0;0.0;0.0;53069.64;0.0;0.0;32808.57;32808.57;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S3;PJ;-;PJ - Educação;PJ - Atividades de apoio à educação, exceto caixas escolares;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Outros indexadores;<= 15;0.0;148925.39;128948.41;3057.75;0.0;0.0;0.0;280931.55;0.0;0.0;280931.55000000005;280931.55000000005;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S3;PJ;-;PJ - Informação e comunicação;PJ - Consultoria em tecnologia da informação;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Flutuantes;<= 15;6707.72;19076.76;50871.36;21196.6;0.0;0.0;0.0;97852.44;0.0;0.0;91144.72;91144.72;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S3;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;15858.44;3310.13;0.0;0.0;0.0;0.0;2145.5;21314.07;0.0;0.0;3310.13;5455.63;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PF;PF - MEI;-;-;PF - Mais de 10 a 20 salários mínimos        ;PF - Empréstimo com consignação em folha;Sem destinação específica;Prefixado;<= 15;4207.05;11811.65;23243.63;14291.34;7402.77;0.0;1676.34;62632.78;0.0;0.0;56749.39;58425.73000000001;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PF;PF - Outros;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Outros créditos;Sem destinação específica;Prefixado;15507;2221215.97;2397382.93;195365.01;7207.03;0.0;0.0;2048341.87;6869512.81;1552034.65;2674325.76;2599954.97;4648296.840000001;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio a varejo de automóveis, camionetas e utilitários novos;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;74;808305.94;5790494.71;421218.92;0.0;0.0;0.0;0.0;7020019.57;0.0;0.0;6211713.63;6211713.63;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio por atacado de peças e acessórios novos para veículos automotores;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;91;544162.13;20703.79;0.0;0.0;0.0;0.0;6550.49;571416.41;6550.49;27254.28;20703.79;27254.28;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de carnes - açougues;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0.0;0.0;0.0;0.0;0.0;0.0;5746.59;5746.59;3103.47;3103.47;0.0;5746.59;1;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de embalagens de material plástico;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0.0;0.0;0.0;0.0;0.0;0.0;102295.47;102295.47;0.0;0.0;0.0;102295.47;1;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Bancário;S4;PJ;-;PJ - Indústrias de transformação;PJ - Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;11901.02;33257.84;47726.15;0.0;0.0;0.0;0.0;92885.01;0.0;0.0;80983.98999999999;80983.98999999999;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Agências de viagens;PJ - Micro                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;72;94737.36;11702.91;0.0;0.0;0.0;0.0;358.37;106798.64;0.0;0.0;11702.91;12061.28;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;87;147342.13;94225.17;68051.32;14820.53;0.0;0.0;25881.54;350320.69;40987.68;115572.75;177097.02;202978.56;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de tintas e materiais para pintura;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;32;41900.16;35185.05;0.0;0.0;0.0;0.0;4500.0;81585.21;4500.0;4500.0;35185.05;39685.05;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;2310982.06;2236710.96;4938281.02;61969.04;0.0;0.0;77668.67;9625611.75;308643.01;336810.56;7236961.02;7314629.6899999995;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;PJ - Informação e comunicação;PJ - Portais, provedores de conteúdo e outros serviços de informação na internet;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;220425.37;570466.5;454968.98;0.0;0.0;0.0;0.0;1245860.85;0.0;0.0;1025435.48;1025435.48;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;PJ - Outras atividades de serviços;PJ - Reparação e manutenção de computadores e de equipamentos periféricos;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S4;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Flutuantes;<= 15;8699.4;23385.3;32865.5;0.0;0.0;0.0;0.0;64950.2;0.0;0.0;56250.8;56250.8;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de artigos médicos e ortopédicos;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;4868.08;8363.17;3716.95;0.0;0.0;0.0;8016.96;24965.16;14168.61;22614.57;12080.119999999999;20097.08;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Cooperativas;S5;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de produtos derivados do cacau e de chocolates;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;1586.77;3365.91;0.0;0.0;0.0;0.0;0.0;4952.68;0.0;0.0;3365.91;3365.91;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;;PF;PF - Aposentado/pensionista;-;-;PF - Até 1 salário mínimo                    ;PF - Cartão de crédito;Sem destinação específica;Prefixado;<= 15;4463.99;3889.11;0.0;0.0;0.0;0.0;0.0;8353.1;0.0;0.0;3889.11;3889.11;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de laticínios e frios;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;13189.66;51.6;0.0;0.0;0.0;0.0;0.0;13241.26;0.0;0.0;51.6;51.6;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de máquinas e equipamentos para a indústria do plástico, peças e acessórios;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;2347.17;6446.17;13529.34;1823.95;0.0;0.0;0.0;24146.63;0.0;0.0;21799.460000000003;21799.460000000003;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S4;PJ;-;PJ - Informação e comunicação;PJ - Desenvolvimento e licenciamento de programas de computador customizáveis;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;62985.5;180290.13;70762.59;0.0;0.0;0.0;0.0;314038.22;0.0;0.0;251052.72;251052.72;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S4;PJ;-;PJ - Informação e comunicação;PJ - Produção de filmes para publicidade;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;41674.31;0.0;0.0;0.0;0.0;0.0;0.0;41674.31;0.0;0.0;0.0;0.0;0;0
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S5;PJ;-;PJ - Construção;PJ - Administração de obras;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;11908.19;14905.01;0.0;0.0;0.0;0.0;0.0;26813.2;0.0;0.0;14905.01;14905.01;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S5;PJ;-;PJ - Educação;PJ - Treinamento em desenvolvimento profissional e gerencial;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;2038.9;5014.37;0.0;0.0;0.0;0.0;0.0;7053.27;0.0;0.0;5014.37;5014.37;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;SP;Não bancário;S5;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de móveis com predominância de madeira;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;13640.99;36381.22;27321.27;0.0;0.0;0.0;11100.66;88444.14;0.0;0.0;63702.490000000005;74803.15000000001;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;TO;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de cerveja, chope e refrigerante;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;967606.2;1501473.81;269725.19;0.0;0.0;0.0;0.0;2738805.2;0.0;0.0;1771199.0;1771199.0;1;1
2020;1;5;FCESP12_IICA12;63.83;PRECOS12_IPCA12;5311.65;PRECOS12_IPCAG12;-0.38;BM12_PIB12;561628.4;ECONMI12_ALU12;3.9;TO;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;1203.12;1862.95;0.0;0.0;0.0;0.0;0.0;3066.07;0.0;0.0;1862.95;1862.95;1;1
